,Name,DateTimeOriginal,GPSLatitude,GPSLongitude,picture_id,nb_judgments,mean_elo_rating,st_elo_rating,elo_reduced,mu,sigma,mu_0,sigma_0,rank_0,mu_1,sigma_1,rank_1,mu_2,sigma_2,rank_2,mu_3,sigma_3,rank_3,mu_4,sigma_4,rank_4,mu_5,sigma_5,rank_5,mu_6,sigma_6,rank_6,mu_7,sigma_7,rank_7,mu_8,sigma_8,rank_8,mu_9,sigma_9,rank_9
2140,team 5 (tai koo)_guillemot raphaele michelle_168.jpg,2020:11:06 11:25:52,22.2858333333333,114.218333333333,13905,35,920.25,81.8481132119955,-0.402618264076051,25,8.333333333333334,11,1.6110827060692254,6.166751881792324,8,1.499786898759462,3.5006393037216137,12,1.534113258774911,7.397660223675267,10,1.5237993180430776,5.428602045870767,10,1.5428729536775352,5.371381138967394,14,1.6135732034076928,9.15928038977692,11,1.4972000647719932,6.508399805684021,11,1.585324500660804,6.244026498017588,14,1.6767591442845569,8.969722567146329,7,1.4710983375397912,2.5867049873806263
2141,team 5 (tai koo)_guillemot raphaele michelle_176.jpg,2020:11:06 11:28:28,22.2869444444444,114.218333333333,13914,39,624.166666666667,74.007165910205,-1.89739641691012,25,8.333333333333334,24,2.074885488777222,17.775343533668334,22,2.0779548203570024,15.766135538928992,21,1.88989459176086,15.33031622471742,22,1.9973447030581848,16.007965890825446,21,1.7950005211031324,15.614998436690602,21,1.8305625501189715,15.508312349643086,22,1.965216105267247,16.10435168419826,19,1.6881731773093152,13.935480468072054,23,1.944064100786658,17.167807697640026,22,1.9145588297147345,16.256323510855797
2142,team 5 (tai koo)_guillemot raphaele michelle_194.jpg,2020:11:06 11:36:27,22.2850340833333,114.220837222222,13934,33,958.25,109.34775634727,-0.210775078685581,25,8.333333333333334,10,1.484318813236957,5.547043560289129,10,1.6034479163767907,5.189656250869628,10,1.588452288152324,5.234643135543028,10,1.5571575818037169,5.32852725458885,9,1.5240851817133183,4.427744454860044,10,1.5027231984564318,5.491830404630704,5,1.5647826841135155,0.3056519476594523,8,1.5319875378743286,3.4040373863770146,9,1.572167019388103,4.283498941835691,11,1.5677709685421053,6.296687094373684
2143,team 5 (tai koo)_guillemot raphaele michelle_2.jpg,2020:11:06 09:29:57,22.2844795833333,114.215463388889,13940,33,1018.25,97.2159031135432,0.0921352140362123,25,8.333333333333334,6,1.558318962909804,1.3250431112705885,5,1.5696019887321555,0.2911940338035332,5,1.6193249131338543,0.1420252605984364,4,1.574511238894495,-0.7235337166834857,5,1.573163546242636,0.2805093612720926,4,1.5710681780696178,-0.7132045342088533,6,1.549636730048565,1.3510898098543054,9,1.5834083263399228,4.249775020980231,8,1.5831014855276873,3.2506955434169384,9,1.5931876908024971,4.220436927592508
2144,team 5 (tai koo)_guillemot raphaele michelle_203.jpg,2020:11:06 11:38:58,22.2842455833333,114.221329694444,13945,30,600.666666666667,67.8693039911448,-2.01603628155949,25,8.333333333333334,25,2.471055513082876,17.58683346075137,26,2.457602476744265,18.627192569767203,24,2.519801691697641,16.440594924907074,23,2.2129118504388736,16.36126444868338,27,2.2778825373358327,20.166352387992504,22,2.508530468223489,14.474408595329532,24,2.405244431926596,16.78426670422021,24,2.390127613457323,16.829617159628032,26,2.3482580297537217,18.95522591073884,23,2.5190739222201834,15.44277823333945
2145,team 5 (tai koo)_guillemot raphaele michelle_204.jpg,2020:11:06 11:39:13,22.2842356944444,114.221439083333,13946,27,924.583333333333,43.4834520945682,-0.380741409601699,25,8.333333333333334,13,1.8967774794707637,7.30966756158771,13,1.8999509136046848,7.300147259185946,13,1.950325238078772,7.1490242857636845,12,1.9009824729093443,6.297052581271966,14,1.980439512958165,8.058681461125506,13,1.9189991009917755,7.243002697024673,13,1.885735766460304,7.342792700619089,12,1.776890967326229,6.669327098021313,14,1.898109704133481,8.305670887599558,15,1.9093776131564204,9.27186716053074
2146,team 5 (tai koo)_guillemot raphaele michelle_206.jpg,2020:11:06 11:39:58,22.2841695833333,114.221569194444,13948,30,1098.83333333333,71.4942252382963,0.498960565511177,25,8.333333333333334,5,1.7261369431501628,-0.1784108294504882,4,1.8010183647542133,-1.4030550942626396,9,1.7948224940840587,3.615532517747824,2,1.6786480798074006,-3.035944239422202,6,1.754318472780841,0.7370445816574769,8,1.774542653468182,2.6763720395954538,4,1.808050864546752,-1.4241525936402546,5,1.8118431703169644,-0.435529510950893,2,1.7122198972481395,-3.136659691744418,4,1.7371490421173783,-1.2114471263521347
2147,team 5 (tai koo)_guillemot raphaele michelle_220.jpg,2020:11:06 11:46:49,22.28335175,114.220811277778,13964,41,860.25,48.0267444432598,-0.705528556797845,25,8.333333333333334,9,1.5574501722803973,4.327649483158808,12,1.5759537801420531,7.272138659573841,13,1.6503086670325515,8.049073998902346,14,1.5894395905209222,9.231681228437234,15,1.664666902257536,10.005999293227392,14,1.6292341968582276,9.112297409425317,13,1.626951076323884,8.119146771028348,13,1.652108950266964,8.043673149199108,11,1.53264621143444,6.40206136569668,13,1.6999534693044132,7.90013959208676
2148,team 5 (tai koo)_guillemot raphaele michelle_226.jpg,2020:11:06 11:48:42,22.2850901111111,114.219302472222,13970,25,1098.58333333333,74.2152377558107,0.497698439291502,25,8.333333333333334,8,1.9334918494714923,2.199524451585523,7,2.0154793243320497,0.9535620270038514,5,2.0042405026659544,-1.012721507997863,10,1.9170064928499948,4.248980521450015,8,2.074390287746461,1.7768291367606164,6,1.9020949250579715,0.2937152248260863,7,1.9189753459433765,1.2430739621698716,9,1.958959569599401,3.1231212912017963,8,1.807403768477717,2.5777886945668484,6,1.8877691941166956,0.336692417649914
2149,team 5 (tai koo)_guillemot raphaele michelle_229.jpg,2020:11:06 11:49:37,22.2847448611111,114.218819083333,13973,36,757.916666666667,56.1644635841648,-1.22215888938446,25,8.333333333333334,18,1.7909641155406064,12.62710765337818,16,1.847255305480996,10.458234083557011,15,1.645861575628356,10.062415273114931,17,1.803787940388754,11.588636178833738,17,1.656378560587634,12.030864318237098,18,1.730036980875466,12.809889057373605,14,1.5378884745795225,9.386334576261431,15,1.8128250065194431,9.561524980441671,16,1.8613650412952591,10.415904876114222,18,1.766063886685787,12.70180833994264
2150,team 5 (tai koo)_guillemot raphaele michelle_235.jpg,2020:11:06 11:51:49,22.2845483888889,114.217455583333,13980,32,665.5,57.8076748600674,-1.688724881924,25,8.333333333333334,24,2.2963921576883606,17.11082352693492,21,2.3236383600747264,14.02908491977582,22,2.062232570331879,15.813302289004364,22,2.234516695452904,15.296449913641288,21,2.01943164661188,14.94170506016436,22,1.985904538800328,16.042286383599016,21,2.0953000262632577,14.714099921210227,22,2.0775666116263785,15.767300165120863,21,2.2259369946378054,14.322189016086584,20,2.119237695621666,13.642286913135004
2151,team 5 (tai koo)_guillemot raphaele michelle_242.jpg,2020:11:06 11:53:58,22.2847817777778,114.216064944444,13988,35,519.833333333333,41.0893335712972,-2.42412375925413,25,8.333333333333334,27,2.3307569073057515,20.007729278082746,26,2.446049046044325,18.661852861867025,27,2.425389194763705,19.723832415708884,29,2.401582415811087,21.79525275256674,28,2.527008971057444,20.41897308682767,28,2.6081700455355774,20.175489863393267,27,2.249316266437732,20.252051200686804,28,2.3907354581229177,20.827793625631248,27,2.454130202069897,19.63760939379031,29,2.569878291465246,21.29036512560426
2152,team 5 (tai koo)_guillemot raphaele michelle_27.jpg,2020:11:06 09:40:30,22.2837949166667,114.218224222222,13991,27,1191.5,50.9536331116117,0.966788684270392,25,8.333333333333334,4,1.9286238071700688,-1.7858714215102065,3,1.892135077800864,-2.6764052334025905,3,1.957378609290556,-2.8721358278716678,0,1.839031894441496,-5.517095683324488,3,1.9015411743763213,-2.704623523128964,2,1.932634295153248,-3.797902885459744,3,2.0571609361278584,-3.1714828083835758,2,1.901710734294096,-3.7051322028822886,2,1.9537395020178452,-3.861218506053536,3,1.907459944362021,-2.722379833086064
2153,team 5 (tai koo)_guillemot raphaele michelle_31.jpg,2020:11:06 09:41:56,22.2839006666667,114.218207194444,13996,26,1117.08333333333,60.0340181341657,0.591095779547389,25,8.333333333333334,4,1.9837298691128105,-1.9511896073384305,5,1.8743366932167271,-0.6230100796501814,7,1.9356397326933856,1.193080801919843,4,1.953564768937111,-1.8606943068113324,4,1.9285653089172183,-1.7856959267516554,5,1.82857411997704,-0.4857223599311187,6,1.8452548954401031,0.4642353136796906,2,1.900887349576408,-3.702662048729224,8,1.948192153583586,2.1554235392492416,7,1.9218901501236332,1.2343295496291002
2154,team 5 (tai koo)_guillemot raphaele michelle_32.jpg,2020:11:06 09:42:11,22.2843192777778,114.218184694444,13997,35,859.75,97.5286671142947,-0.708052809237193,25,8.333333333333334,12,1.5545048784412987,7.336485364676104,16,1.713303958680206,10.860088123959384,12,1.5526108314580622,7.342167505625813,13,1.7071427929422007,7.878571621173398,16,1.7586073858626703,10.724177842411988,14,1.7132340358566616,8.860297892430015,14,1.7371115760647096,8.788665271805872,17,1.77052920354454,11.68841238936638,13,1.635152705905628,8.094541882283115,14,1.7593897462010035,8.72183076139699
2155,team 5 (tai koo)_guillemot raphaele michelle_34.jpg,2020:11:06 09:43:08,22.2840943888889,114.218163777778,13999,39,1168.5,98.6872930938012,0.850673072060371,25,8.333333333333334,0,1.5224212400248989,-4.567263720074696,0,1.5473325992844122,-4.641997797853237,0,1.5425414774780062,-4.627624432434018,1,1.538269833887472,-3.614809501662416,2,1.55504304306118,-2.66512912918354,0,1.555971613534633,-4.667914840603899,0,1.4698313341616882,-4.409494002485065,0,1.4757432206570849,-4.427229661971254,0,1.5777265218527008,-4.733179565558102,0,1.5373952699701203,-4.612185809910361
2156,team 5 (tai koo)_guillemot raphaele michelle_36.jpg,2020:11:06 09:43:52,22.2849314722222,114.218194694444,14001,20,985.333333333333,49.9169006419366,-0.0740447382208827,25,8.333333333333334,13,2.1070668022917958,6.678799593124614,11,2.042111468616576,4.873665594150273,12,2.218716209585152,5.343851371244544,10,2.05487032926402,3.8353890122079424,11,2.1663496547486933,4.50095103575392,10,2.043949242927907,3.868152271216278,9,2.0760791202012463,2.771762639396261,12,2.161982518356982,5.514052444929055,14,2.021314748760013,7.936055753719961,11,2.1625108473703905,4.512467457888828
2157,team 5 (tai koo)_guillemot raphaele michelle_40.jpg,2020:11:06 09:50:11,22.2844448888889,114.217822888889,14006,45,658.916666666667,78.9262697750632,-1.72196087237542,25,8.333333333333334,20,1.7917905309911697,14.624628407026492,21,1.911079158330624,15.266762525008128,20,1.6376991122503677,15.086902663248896,19,1.6498426764217609,14.050471970734716,22,1.755650477811738,16.733048566564786,18,1.771339360467903,12.68598191859629,18,1.6226922192790216,13.131923342162937,21,1.7476717504931567,15.75698474852053,19,1.576010123193327,14.27196963042002,20,1.7118484563354617,14.864454630993617
2158,team 5 (tai koo)_guillemot raphaele michelle_48.jpg,2020:11:06 09:52:13,22.2847716111111,114.217625694444,14014,35,782.5,76.3121579733233,-1.0980498111165,25,8.333333333333334,16,1.7160551594408695,10.851834521677391,17,1.707376064614041,11.877871806157875,14,1.59281190877334,9.22156427367998,12,1.548893734199135,7.353318797402595,16,1.5974043759072107,11.207786872278367,15,1.5390526181279611,10.382842145616117,14,1.710666385087215,8.868000844738354,12,1.7559759544346076,6.732072136696177,13,1.5422520151519687,8.373243954544094,15,1.6188222351650483,10.143533294504856
2159,team 5 (tai koo)_guillemot raphaele michelle_49.jpg,2020:11:06 09:52:32,22.2844562777778,114.217378138889,14015,27,807.5,60.2562708920672,-0.971837189149088,25,8.333333333333334,17,1.910686638038269,11.267940085885192,18,2.0755019175058167,11.77349424748255,17,1.961089375524968,11.116731873425096,17,1.8396646454164465,11.481006063750662,13,1.871765179263519,7.384704462209443,18,1.9315403837567369,12.20537884872979,14,1.847936686151184,8.456189941546448,21,2.105615496013137,14.683153511960588,17,1.92212379624838,11.23362861125486,14,1.903984583327623,8.288046250017132
2160,team 5 (tai koo)_guillemot raphaele michelle_53.jpg,2020:11:06 09:56:25,22.2834791666667,114.216347194444,14020,35,704.25,54.8172583971674,-1.49309531787451,25,8.333333333333334,19,2.0785396332466406,12.764381100260078,22,1.9933245514004505,16.020026345798648,20,2.079123938193558,13.762628185419326,19,1.996856598354701,13.009430204935896,21,2.0364671630979685,14.890598510706097,21,2.310000482499256,14.069998552502232,17,2.224582386281429,10.326252841155714,21,1.9496131466864963,15.15116055994051,20,1.9994161126774992,14.001751661967504,21,2.079189087747302,14.762432736758097
2161,team 5 (tai koo)_guillemot raphaele michelle_6.jpg,2020:11:06 09:31:47,22.2834943888889,114.215795388889,14027,29,824.916666666667,59.7243034638532,-0.88390906251179,25,8.333333333333334,15,1.7908191319058162,9.627542604282551,15,1.846814677288144,9.459555968135568,17,1.8370736890292148,11.488778932912355,13,1.815569098208079,7.553292705375763,16,1.9125717602718968,10.262284719184308,17,1.9287086651184049,11.213874004644786,16,1.7827799346736355,10.651660195979094,15,1.858836781582038,9.423489655253883,15,1.9125683400073907,9.262294979977828,16,1.942812362569186,10.171562912292442
2162,team 5 (tai koo)_guillemot raphaele michelle_63.jpg,2020:11:06 10:01:33,22.2844315833333,114.2180745,14031,39,1183.08333333333,89.6005867810873,0.924297101541362,25,8.333333333333334,0,1.5956840198075093,-4.787052059422528,0,1.5714901225815026,-4.714470367744507,0,1.6556657014617997,-4.966997104385398,0,1.570124389529849,-4.7103731685895465,0,1.555761797171138,-4.667285391513413,0,1.5682312990231817,-4.704693897069545,0,1.543420286233134,-4.630260858699401,1,1.5450543653633904,-3.635163096090171,0,1.5745430434853855,-4.723629130456157,1,1.58780069004573,-3.7634020701371895
2163,team 5 (tai koo)_guillemot raphaele michelle_72.jpg,2020:11:06 10:10:32,22.2832991944444,114.217408,14041,32,953.583333333333,69.2432580680516,-0.234334768119499,25,8.333333333333334,11,1.5875428735552148,6.237371379334356,11,1.5609990600650898,6.31700281980473,11,1.571591383971337,6.2852258480859895,10,1.585301436085353,5.244095691743941,12,1.6329509433721334,7.1011471698836,11,1.5506750083073677,6.347974975077896,12,1.6344576070799732,7.09662717876008,12,1.643117312565016,7.070648062304952,10,1.5408935136935815,5.377319458919255,12,1.5816358929816925,7.255092321054922
2164,team 5 (tai koo)_guillemot raphaele michelle_73.jpg,2020:11:06 10:10:54,22.2833079166667,114.217399361111,14042,30,1002.0,76.005980625929,0.0100970097573931,25,8.333333333333334,9,1.694555855028184,3.916332434915448,7,1.7026677741002625,1.891996677699213,7,1.6777727235551207,1.9666818293346375,10,1.6553887026444,5.0338338920668,11,1.7136194549433088,5.859141635170074,8,1.6497503719877409,3.0507488840367776,11,1.6146419486163155,6.156074154151053,8,1.622473805994992,3.132578582015024,8,1.67146023015642,2.9856193095307395,9,1.6599234639942588,4.020229608017224
2165,team 5 (tai koo)_guillemot raphaele michelle_81.jpg,2020:11:06 10:13:42,22.2819441944444,114.216104388889,14051,32,1124.5,46.1981896536296,0.628538857397722,25,8.333333333333334,4,1.8206061117706056,-1.4618183353118166,3,1.7743698113970177,-2.323109434191053,2,1.796765432427358,-3.390296297282074,2,1.7989479494594234,-3.3968438483782704,1,1.8776605492140768,-4.632981647642231,1,1.7762248406866834,-4.32867452206005,3,1.831740925479228,-2.495222776437683,1,1.681245825283042,-4.043737475849126,0,1.7256593467507544,-5.176978040252263,2,1.8361105300439111,-3.508331590131734
2166,team 5 (tai koo)_guillemot raphaele michelle_87.jpg,2020:11:06 10:16:39,22.2819877777778,114.216046388889,14057,29,945.833333333333,54.9178449774725,-0.273460680929397,25,8.333333333333334,10,1.7022003753367865,4.893398873989641,9,1.7272877210100308,3.818136836969908,12,1.7522797272805304,6.743160818158409,10,1.7357934853744532,4.79261954387664,9,1.6654919934618957,4.0035240196143125,11,1.71609128845401,5.851726134637969,10,1.640933681690882,5.077198954927354,10,1.6935713987014676,4.9192858038955976,12,1.679496654538792,6.961510036383624,9,1.6398896549127877,4.080331035261637
2167,team 5 (tai koo)_guillemot raphaele michelle_89.jpg,2020:11:06 10:18:19,22.2812094722222,114.214526277778,14059,27,998.833333333333,35.646836741806,-0.0058899223584791,25,8.333333333333334,10,1.7959783821598567,4.61206485352043,10,1.7900291310401122,4.629912606879664,11,1.854466559438068,5.436600321685796,8,1.8271101133280927,2.5186696600157203,14,1.9787604125055085,8.063718762483475,9,1.892335438102975,3.322993685691075,11,1.8625139857853743,5.412458042643877,9,1.8634402489814892,3.409679253055532,10,1.885324787744556,4.344025636766333,12,1.9604348048333435,6.11869558549997
2168,team 5 (tai koo)_guillemot raphaele michelle_90.jpg,2020:11:06 10:18:38,22.2812057777778,114.214546583333,14061,35,1068.5,57.1354053582763,0.345822584190714,25,8.333333333333334,4,1.7723822028946774,-1.3171466086840322,4,1.7532059551081356,-1.2596178653244063,7,1.7518241574564626,1.7445275276306127,5,1.7250108497306182,-0.1750325491918545,5,1.686181102079502,-0.0585433062385067,6,1.7464090601626985,0.7607728195119048,2,1.8118613774595047,-3.435584132378514,4,1.7218422652809475,-1.165526795842842,5,1.6799570477967614,-0.0398711433902843,4,1.753974517662682,-1.261923552988046
2169,team 5 (tai koo)_guillemot raphaele michelle_95.jpg,2020:11:06 10:20:45,22.2814830833333,114.214039472222,14066,32,898.333333333333,81.8105720366854,-0.513264662667484,25,8.333333333333334,12,1.6432221548797743,7.070333535360676,13,1.6738424906404883,7.978472528078536,11,1.7100220552519696,5.869933834244091,14,1.7236746407092558,8.828976077872232,11,1.7026963048255883,5.891911085523234,12,1.760345105952979,6.718964682141063,13,1.7020740655005455,7.893777803498363,13,1.706800185249558,7.879599444251326,15,1.640107682782462,10.079676951652614,15,1.6689926862169702,9.99302194134909
2170,team 5 (tai koo)_guillemot raphaele michelle_97.jpg,2020:11:06 10:21:25,22.2821873888889,114.213845194444,14068,40,845.166666666667,72.2027868177013,-0.781676838718184,25,8.333333333333334,14,1.5966245777520045,9.210126266743988,14,1.6264986341635246,9.120504097509428,15,1.6416035410395189,10.075189376881443,15,1.6908985325936647,9.927304402219006,14,1.6711058244241197,8.986682526727641,14,1.644601538026483,9.066195385920553,15,1.6679232164419031,9.99623035067429,14,1.649422192799244,9.051733421602268,12,1.5806029745825696,7.258191076252292,15,1.6017931816787363,10.19462045496379
